index,study,study_type,gb,boot10,jack10,boot100,jack100,boot1000,jack1000,rep,rep100
74,M31275,phylogenetic,31,100,100,100,100,100,100,0.1033333333,10.33333333
74,M31275,phylogenetic,23,60,90,33,57,39,46,0.07666666667,7.666666667
74,M31275,phylogenetic,20,100,100,100,100,100,100,0.06666666667,6.666666667
74,M31275,phylogenetic,20,60,90,41,62,49,52,0.06666666667,6.666666667
74,M31275,phylogenetic,15,100,100,100,100,98,99,0.05,5
74,M31275,phylogenetic,14,100,100,100,100,100,100,0.04666666667,4.666666667
74,M31275,phylogenetic,7,90,80,96,94,89,95,0.02333333333,2.333333333
74,M31275,phylogenetic,4,100,90,91,93,92,94,0.01333333333,1.333333333
74,M31275,phylogenetic,7,100,100,100,100,98,99,0.02333333333,2.333333333
74,M31275,phylogenetic,9,90,80,80,83,75,85,0.03,3
74,M31275,phylogenetic,9,100,100,94,96,94,98,0.03,3
74,M31275,phylogenetic,9,100,100,95,100,91,95,0.03,3
74,M31275,phylogenetic,3,30,50,35,42,22,35,0.01,1
74,M31275,phylogenetic,8,30,60,51,63,49,59,0.02666666667,2.666666667
74,M31275,phylogenetic,21,100,100,100,100,100,100,0.07,7
74,M31275,phylogenetic,7,70,90,91,88,78,87,0.02333333333,2.333333333
74,M31275,phylogenetic,19,100,100,100,100,100,100,0.06333333333,6.333333333
74,M31275,phylogenetic,7,100,100,100,100,100,100,0.02333333333,2.333333333
74,M31275,phylogenetic,5,80,100,92,97,95,98,0.01666666667,1.666666667
74,M31275,phylogenetic,1,40,60,37,53,41,54,0.003333333333,0.3333333333
74,M31275,phylogenetic,8,100,100,100,100,99,99,0.02666666667,2.666666667
74,M31275,phylogenetic,11,100,100,100,100,99,100,0.03666666667,3.666666667
74,M31275,phylogenetic,9,100,100,96,100,98,99,0.03,3
74,M31275,phylogenetic,3,20,70,31,43,27,46,0.01,1
74,M31275,phylogenetic,3,30,60,31,41,28,44,0.01,1
74,M31275,phylogenetic,3,30,50,30,37,33,46,0.01,1
74,M31275,phylogenetic,5,80,100,80,97,81,91,0.01666666667,1.666666667
74,M31275,phylogenetic,1,30,40,55,60,53,62,0.003333333333,0.3333333333
74,M31275,phylogenetic,17,100,100,100,100,100,100,0.05666666667,5.666666667
74,M31275,phylogenetic,10,100,100,98,100,99,99,0.03333333333,3.333333333
74,M31275,phylogenetic,12,100,100,100,100,100,100,0.04,4
74,M31275,phylogenetic,11,100,100,98,100,98,99,0.03666666667,3.666666667
74,M31275,phylogenetic,15,100,100,100,99,99,99,0.05,5
74,M31275,phylogenetic,3,90,50,52,55,54,65,0.01,1
74,M31275,phylogenetic,6,70,40,69,75,58,77,0.02,2
74,M31275,phylogenetic,6,100,100,96,100,92,97,0.02,2
74,M31275,phylogenetic,6,100,100,87,100,90,97,0.02,2
74,M31275,phylogenetic,5,80,100,86,96,80,85,0.01666666667,1.666666667
74,M31275,phylogenetic,23,100,100,100,100,100,100,0.07666666667,7.666666667
74,M31275,phylogenetic,7,80,90,83,89,72,84,0.02333333333,2.333333333
74,M31275,phylogenetic,28,100,100,100,100,100,100,0.09333333333,9.333333333
74,M31275,phylogenetic,4,60,90,63,67,68,74,0.01333333333,1.333333333
74,M31275,phylogenetic,300,100,100,100,100,100,100,1,100
75,M31277,phylogenetic,6,100,80,83,86,86,90,0.03846153846,3.846153846
75,M31277,phylogenetic,3,40,60,27,34,38,38,0.01923076923,1.923076923
75,M31277,phylogenetic,1,40,40,17,33,19,31,0.00641025641,0.641025641
75,M31277,phylogenetic,6,30,80,32,53,37,57,0.03846153846,3.846153846
75,M31277,phylogenetic,6,40,70,70,69,68,70,0.03846153846,3.846153846
75,M31277,phylogenetic,7,80,70,50,56,54,67,0.04487179487,4.487179487
75,M31277,phylogenetic,5,70,50,40,49,47,62,0.03205128205,3.205128205
75,M31277,phylogenetic,7,60,60,51,67,61,77,0.04487179487,4.487179487
75,M31277,phylogenetic,9,40,70,62,87,68,78,0.05769230769,5.769230769
75,M31277,phylogenetic,21,100,100,97,98,98,99,0.1346153846,13.46153846
75,M31277,phylogenetic,33,100,100,100,100,100,100,0.2115384615,21.15384615
75,M31277,phylogenetic,9,20,20,21,50,18,35,0.05769230769,5.769230769
75,M31277,phylogenetic,9,100,100,99,100,99,100,0.05769230769,5.769230769
75,M31277,phylogenetic,17,100,100,100,100,100,100,0.108974359,10.8974359
75,M31277,phylogenetic,13,100,100,100,100,100,100,0.08333333333,8.333333333
75,M31277,phylogenetic,13,100,100,97,97,96,99,0.08333333333,8.333333333
75,M31277,phylogenetic,7,30,30,24,54,23,38,0.04487179487,4.487179487
75,M31277,phylogenetic,14,100,100,100,100,100,100,0.08974358974,8.974358974
75,M31277,phylogenetic,6,30,10,28,45,18,31,0.03846153846,3.846153846
75,M31277,phylogenetic,4,100,100,94,98,87,95,0.02564102564,2.564102564
75,M31277,phylogenetic,3,60,80,86,94,87,94,0.01923076923,1.923076923
75,M31277,phylogenetic,1,40,50,40,50,40,52,0.00641025641,0.641025641
75,M31277,phylogenetic,5,50,80,82,79,76,89,0.03205128205,3.205128205
75,M31277,phylogenetic,7,60,30,38,57,27,40,0.04487179487,4.487179487
75,M31277,phylogenetic,5,70,20,39,52,29,38,0.03205128205,3.205128205
75,M31277,phylogenetic,4,10,60,28,59,35,46,0.02564102564,2.564102564
75,M31277,phylogenetic,6,40,80,53,69,47,57,0.03846153846,3.846153846
75,M31277,phylogenetic,28,100,100,100,100,100,100,0.1794871795,17.94871795
75,M31277,phylogenetic,3,20,40,46,57,41,53,0.01923076923,1.923076923
75,M31277,phylogenetic,12,100,100,100,100,100,99,0.07692307692,7.692307692
75,M31277,phylogenetic,3,90,100,87,94,85,87,0.01923076923,1.923076923
75,M31277,phylogenetic,2,80,20,53,72,47,67,0.01282051282,1.282051282
75,M31277,phylogenetic,1,90,60,59,59,61,63,0.00641025641,0.641025641
75,M31277,phylogenetic,2,20,40,35,58,49,55,0.01282051282,1.282051282
75,M31277,phylogenetic,3,100,90,89,92,85,91,0.01923076923,1.923076923
75,M31277,phylogenetic,5,70,80,63,89,67,80,0.03205128205,3.205128205
75,M31277,phylogenetic,1,80,50,56,56,61,63,0.00641025641,0.641025641
75,M31277,phylogenetic,3,100,90,98,96,95,94,0.01923076923,1.923076923
75,M31277,phylogenetic,4,100,100,96,97,95,97,0.02564102564,2.564102564
75,M31277,phylogenetic,2,70,50,53,67,56,72,0.01282051282,1.282051282
75,M31277,phylogenetic,2,50,80,49,74,58,73,0.01282051282,1.282051282
75,M31277,phylogenetic,4,20,10,11,26,15,19,0.02564102564,2.564102564
75,M31277,phylogenetic,8,50,100,75,95,79,94,0.05128205128,5.128205128
75,M31277,phylogenetic,8,80,100,87,97,79,89,0.05128205128,5.128205128
75,M31277,phylogenetic,1,30,50,5,41,9,23,0.00641025641,0.641025641
75,M31277,phylogenetic,11,100,100,95,100,91,97,0.07051282051,7.051282051
75,M31277,phylogenetic,1,70,20,32,35,33,41,0.00641025641,0.641025641
75,M31277,phylogenetic,6,80,100,88,99,94,99,0.03846153846,3.846153846
75,M31277,phylogenetic,7,10,60,50,62,48,60,0.04487179487,4.487179487
75,M31277,phylogenetic,5,80,100,87,94,88,95,0.03205128205,3.205128205
75,M31277,phylogenetic,5,60,60,66,82,68,83,0.03205128205,3.205128205
75,M31277,phylogenetic,1,20,50,34,44,43,54,0.00641025641,0.641025641
75,M31277,phylogenetic,156,100,100,100,100,100,100,1,100
76,M31278,phylogenetic,19,100,100,100,100,100,100,0.09895833333,9.895833333
76,M31278,phylogenetic,4,50,100,66,67,59,68,0.02083333333,2.083333333
76,M31278,phylogenetic,9,70,80,85,90,88,94,0.046875,4.6875
76,M31278,phylogenetic,17,80,100,88,96,88,97,0.08854166667,8.854166667
76,M31278,phylogenetic,24,100,100,100,100,100,100,0.125,12.5
76,M31278,phylogenetic,21,100,100,100,100,99,100,0.109375,10.9375
76,M31278,phylogenetic,20,100,100,100,100,100,100,0.1041666667,10.41666667
76,M31278,phylogenetic,23,100,100,100,100,100,100,0.1197916667,11.97916667
76,M31278,phylogenetic,15,70,80,65,76,58,75,0.078125,7.8125
76,M31278,phylogenetic,11,60,80,43,72,47,66,0.05729166667,5.729166667
76,M31278,phylogenetic,1,60,40,46,57,41,53,0.005208333333,0.5208333333
76,M31278,phylogenetic,26,100,100,100,100,100,100,0.1354166667,13.54166667
76,M31278,phylogenetic,2,70,80,29,46,28,37,0.01041666667,1.041666667
76,M31278,phylogenetic,2,10,60,23,18,20,16,0.01041666667,1.041666667
76,M31278,phylogenetic,12,100,100,100,100,100,100,0.0625,6.25
76,M31278,phylogenetic,2,70,70,80,87,77,81,0.01041666667,1.041666667
76,M31278,phylogenetic,6,100,100,99,98,98,99,0.03125,3.125
76,M31278,phylogenetic,5,100,100,100,100,99,99,0.02604166667,2.604166667
76,M31278,phylogenetic,7,100,100,98,100,98,99,0.03645833333,3.645833333
76,M31278,phylogenetic,2,70,80,78,84,80,84,0.01041666667,1.041666667
76,M31278,phylogenetic,5,100,100,84,94,89,95,0.02604166667,2.604166667
76,M31278,phylogenetic,7,100,100,96,97,93,97,0.03645833333,3.645833333
76,M31278,phylogenetic,3,90,90,96,90,95,95,0.015625,1.5625
76,M31278,phylogenetic,3,100,100,96,97,95,95,0.015625,1.5625
76,M31278,phylogenetic,5,100,100,98,99,97,98,0.02604166667,2.604166667
76,M31278,phylogenetic,2,40,40,43,62,51,53,0.01041666667,1.041666667
76,M31278,phylogenetic,2,20,20,20,19,15,23,0.01041666667,1.041666667
76,M31278,phylogenetic,6,40,80,47,68,43,68,0.03125,3.125
76,M31278,phylogenetic,9,100,100,96,100,99,99,0.046875,4.6875
76,M31278,phylogenetic,4,80,60,90,85,86,91,0.02083333333,2.083333333
76,M31278,phylogenetic,2,20,50,39,66,36,57,0.01041666667,1.041666667
76,M31278,phylogenetic,11,100,100,96,100,96,99,0.05729166667,5.729166667
76,M31278,phylogenetic,6,30,10,28,64,32,53,0.03125,3.125
76,M31278,phylogenetic,6,40,20,23,57,25,46,0.03125,3.125
76,M31278,phylogenetic,2,90,60,75,79,75,84,0.01041666667,1.041666667
76,M31278,phylogenetic,192,100,100,100,100,100,100,1,100
77,M31279,phylogenetic,2,60,50,60,74,59,68,0.006688963211,0.6688963211
77,M31279,phylogenetic,2,80,80,78,81,82,81,0.006688963211,0.6688963211
77,M31279,phylogenetic,3,90,100,62,76,66,79,0.01003344482,1.003344482
77,M31279,phylogenetic,20,100,100,100,100,100,100,0.06688963211,6.688963211
77,M31279,phylogenetic,1,40,20,26,31,29,34,0.003344481605,0.3344481605
77,M31279,phylogenetic,4,70,100,84,92,87,93,0.01337792642,1.337792642
77,M31279,phylogenetic,4,70,100,76,89,81,89,0.01337792642,1.337792642
77,M31279,phylogenetic,7,80,80,56,84,55,73,0.02341137124,2.341137124
77,M31279,phylogenetic,7,100,100,100,100,97,99,0.02341137124,2.341137124
77,M31279,phylogenetic,2,70,80,78,78,78,84,0.006688963211,0.6688963211
77,M31279,phylogenetic,1,20,10,12,13,3,9,0.003344481605,0.3344481605
77,M31279,phylogenetic,1,70,100,85,92,89,90,0.003344481605,0.3344481605
77,M31279,phylogenetic,2,20,50,33,41,31,42,0.006688963211,0.6688963211
77,M31279,phylogenetic,4,80,100,91,99,91,96,0.01337792642,1.337792642
77,M31279,phylogenetic,9,100,100,100,100,99,100,0.03010033445,3.010033445
77,M31279,phylogenetic,9,100,100,99,100,98,99,0.03010033445,3.010033445
77,M31279,phylogenetic,4,40,70,46,53,40,51,0.01337792642,1.337792642
77,M31279,phylogenetic,6,100,100,100,99,98,99,0.02006688963,2.006688963
77,M31279,phylogenetic,1,50,100,62,82,64,78,0.003344481605,0.3344481605
77,M31279,phylogenetic,1,50,40,53,54,41,47,0.003344481605,0.3344481605
77,M31279,phylogenetic,2,70,50,60,53,51,52,0.006688963211,0.6688963211
77,M31279,phylogenetic,1,70,100,86,93,88,90,0.003344481605,0.3344481605
77,M31279,phylogenetic,1,90,80,77,84,73,77,0.003344481605,0.3344481605
77,M31279,phylogenetic,5,100,100,100,100,99,99,0.01672240803,1.672240803
77,M31279,phylogenetic,2,90,80,66,79,68,74,0.006688963211,0.6688963211
77,M31279,phylogenetic,2,90,60,50,64,54,60,0.006688963211,0.6688963211
77,M31279,phylogenetic,2,50,90,59,82,63,74,0.006688963211,0.6688963211
77,M31279,phylogenetic,6,100,100,99,100,99,100,0.02006688963,2.006688963
77,M31279,phylogenetic,5,100,100,91,100,93,97,0.01672240803,1.672240803
77,M31279,phylogenetic,2,50,90,62,85,67,79,0.006688963211,0.6688963211
77,M31279,phylogenetic,299,100,100,100,100,100,100,1,100
78,M31432,phylogenetic,2,70,80,84,79,81,80,0.006666666667,0.6666666667
78,M31432,phylogenetic,2,70,80,73,77,71,77,0.006666666667,0.6666666667
78,M31432,phylogenetic,30,100,100,100,100,100,100,0.1,10
78,M31432,phylogenetic,11,90,100,94,99,95,99,0.03666666667,3.666666667
78,M31432,phylogenetic,5,80,80,79,94,82,90,0.01666666667,1.666666667
78,M31432,phylogenetic,5,80,90,87,96,89,94,0.01666666667,1.666666667
78,M31432,phylogenetic,3,20,60,48,45,45,55,0.01,1
78,M31432,phylogenetic,6,100,80,89,96,90,97,0.02,2
78,M31432,phylogenetic,1,70,40,52,53,57,57,0.003333333333,0.3333333333
78,M31432,phylogenetic,3,90,80,75,89,81,87,0.01,1
78,M31432,phylogenetic,5,90,100,99,99,98,99,0.01666666667,1.666666667
78,M31432,phylogenetic,6,100,100,100,100,99,99,0.02,2
78,M31432,phylogenetic,4,60,100,85,88,82,88,0.01333333333,1.333333333
78,M31432,phylogenetic,3,90,100,92,94,95,95,0.01,1
78,M31432,phylogenetic,3,90,90,61,76,56,72,0.01,1
78,M31432,phylogenetic,3,40,100,52,82,63,75,0.01,1
78,M31432,phylogenetic,3,40,100,79,90,78,87,0.01,1
78,M31432,phylogenetic,4,100,100,87,93,89,93,0.01333333333,1.333333333
78,M31432,phylogenetic,1,10,40,22,32,24,36,0.003333333333,0.3333333333
78,M31432,phylogenetic,7,100,100,100,100,98,100,0.02333333333,2.333333333
78,M31432,phylogenetic,4,100,90,97,98,90,95,0.01333333333,1.333333333
78,M31432,phylogenetic,2,70,90,81,86,77,85,0.006666666667,0.6666666667
78,M31432,phylogenetic,2,40,70,34,54,41,51,0.006666666667,0.6666666667
78,M31432,phylogenetic,3,40,70,47,61,43,58,0.01,1
78,M31432,phylogenetic,2,60,70,46,55,42,55,0.006666666667,0.6666666667
78,M31432,phylogenetic,1,20,10,16,27,10,16,0.003333333333,0.3333333333
78,M31432,phylogenetic,1,20,80,44,50,36,47,0.003333333333,0.3333333333
78,M31432,phylogenetic,4,50,70,71,91,76,88,0.01333333333,1.333333333
78,M31432,phylogenetic,6,70,70,73,87,78,90,0.02,2
78,M31432,phylogenetic,6,70,90,87,97,90,95,0.02,2
78,M31432,phylogenetic,11,100,100,100,100,99,99,0.03666666667,3.666666667
78,M31432,phylogenetic,6,20,90,49,71,58,71,0.02,2
78,M31432,phylogenetic,15,100,100,100,100,100,100,0.05,5
78,M31432,phylogenetic,4,10,60,34,60,39,49,0.01333333333,1.333333333
78,M31432,phylogenetic,2,50,50,63,58,54,57,0.006666666667,0.6666666667
78,M31432,phylogenetic,5,60,80,82,82,70,83,0.01666666667,1.666666667
78,M31432,phylogenetic,11,100,100,100,100,99,100,0.03666666667,3.666666667
78,M31432,phylogenetic,10,100,100,97,100,98,99,0.03333333333,3.333333333
78,M31432,phylogenetic,10,70,60,58,74,61,70,0.03333333333,3.333333333
78,M31432,phylogenetic,3,60,80,54,75,41,64,0.01,1
78,M31432,phylogenetic,300,100,100,100,100,100,100,1,100
79,M31444,phylogenetic,8,100,70,88,96,91,96,0.03539823009,3.539823009
79,M31444,phylogenetic,2,40,30,24,35,24,36,0.008849557522,0.8849557522
79,M31444,phylogenetic,6,100,80,85,80,73,76,0.02654867257,2.654867257
79,M31444,phylogenetic,3,10,50,45,54,30,42,0.01327433628,1.327433628
79,M31444,phylogenetic,7,100,50,85,89,86,94,0.03097345133,3.097345133
79,M31444,phylogenetic,4,100,100,100,98,99,99,0.01769911504,1.769911504
79,M31444,phylogenetic,4,70,90,72,91,73,87,0.01769911504,1.769911504
79,M31444,phylogenetic,4,40,90,55,74,52,66,0.01769911504,1.769911504
79,M31444,phylogenetic,2,10,60,37,44,38,45,0.008849557522,0.8849557522
79,M31444,phylogenetic,2,70,50,47,53,39,50,0.008849557522,0.8849557522
79,M31444,phylogenetic,3,90,70,93,82,85,88,0.01327433628,1.327433628
79,M31444,phylogenetic,2,40,50,27,64,47,59,0.008849557522,0.8849557522
79,M31444,phylogenetic,4,90,90,99,99,98,98,0.01769911504,1.769911504
79,M31444,phylogenetic,10,100,100,100,100,99,99,0.04424778761,4.424778761
79,M31444,phylogenetic,3,50,10,20,19,14,22,0.01327433628,1.327433628
79,M31444,phylogenetic,6,60,50,50,63,52,62,0.02654867257,2.654867257
79,M31444,phylogenetic,1,80,90,66,68,64,64,0.004424778761,0.4424778761
79,M31444,phylogenetic,5,80,100,96,99,98,99,0.02212389381,2.212389381
79,M31444,phylogenetic,6,100,100,100,100,99,100,0.02654867257,2.654867257
79,M31444,phylogenetic,15,100,100,100,100,100,100,0.06637168142,6.637168142
79,M31444,phylogenetic,7,80,90,98,99,94,97,0.03097345133,3.097345133
79,M31444,phylogenetic,13,100,100,98,100,98,99,0.05752212389,5.752212389
79,M31444,phylogenetic,13,100,100,96,98,95,98,0.05752212389,5.752212389
79,M31444,phylogenetic,3,100,60,68,78,63,81,0.01327433628,1.327433628
79,M31444,phylogenetic,13,100,100,100,100,100,100,0.05752212389,5.752212389
79,M31444,phylogenetic,16,100,100,100,99,99,99,0.07079646018,7.079646018
79,M31444,phylogenetic,12,100,90,93,97,93,97,0.05309734513,5.309734513
79,M31444,phylogenetic,3,90,80,79,92,79,87,0.01327433628,1.327433628
79,M31444,phylogenetic,6,40,70,40,66,52,61,0.02654867257,2.654867257
79,M31444,phylogenetic,226,100,100,100,100,100,100,1,100
80,M31446,phylogenetic,62,100,100,100,100,100,100,0.2066666667,20.66666667
80,M31446,phylogenetic,8,40,100,56,81,61,84,0.02666666667,2.666666667
80,M31446,phylogenetic,5,60,50,59,53,54,63,0.01666666667,1.666666667
80,M31446,phylogenetic,4,80,80,63,72,62,75,0.01333333333,1.333333333
80,M31446,phylogenetic,16,100,100,100,100,99,99,0.05333333333,5.333333333
80,M31446,phylogenetic,18,50,90,74,88,78,90,0.06,6
80,M31446,phylogenetic,30,100,100,97,100,98,99,0.1,10
80,M31446,phylogenetic,29,100,100,100,98,99,99,0.09666666667,9.666666667
80,M31446,phylogenetic,22,40,90,33,53,30,44,0.07333333333,7.333333333
80,M31446,phylogenetic,36,100,100,100,100,98,99,0.12,12
80,M31446,phylogenetic,67,100,100,100,100,100,100,0.2233333333,22.33333333
80,M31446,phylogenetic,13,40,60,16,31,18,26,0.04333333333,4.333333333
80,M31446,phylogenetic,47,100,100,100,100,100,100,0.1566666667,15.66666667
80,M31446,phylogenetic,38,100,100,100,100,100,100,0.1266666667,12.66666667
80,M31446,phylogenetic,17,100,100,88,98,88,96,0.05666666667,5.666666667
80,M31446,phylogenetic,18,50,50,38,46,46,53,0.06,6
80,M31446,phylogenetic,8,100,100,100,100,100,99,0.02666666667,2.666666667
80,M31446,phylogenetic,12,100,100,100,100,100,100,0.04,4
80,M31446,phylogenetic,4,80,100,72,98,84,94,0.01333333333,1.333333333
80,M31446,phylogenetic,5,80,60,65,78,62,75,0.01666666667,1.666666667
80,M31446,phylogenetic,10,70,50,47,45,43,51,0.03333333333,3.333333333
80,M31446,phylogenetic,13,80,30,81,73,66,76,0.04333333333,4.333333333
80,M31446,phylogenetic,12,70,30,72,66,53,68,0.04,4
80,M31446,phylogenetic,64,100,100,100,100,100,100,0.2133333333,21.33333333
80,M31446,phylogenetic,8,20,30,64,67,52,69,0.02666666667,2.666666667
80,M31446,phylogenetic,18,100,100,97,98,97,99,0.06,6
80,M31446,phylogenetic,36,100,100,100,100,100,100,0.12,12
80,M31446,phylogenetic,12,100,100,100,100,99,100,0.04,4
80,M31446,phylogenetic,1,30,40,48,56,49,56,0.003333333333,0.3333333333
80,M31446,phylogenetic,7,100,100,100,100,99,99,0.02333333333,2.333333333
80,M31446,phylogenetic,4,60,90,76,91,76,87,0.01333333333,1.333333333
80,M31446,phylogenetic,17,100,100,100,100,100,100,0.05666666667,5.666666667
80,M31446,phylogenetic,5,80,100,79,91,83,93,0.01666666667,1.666666667
80,M31446,phylogenetic,11,80,100,85,95,86,94,0.03666666667,3.666666667
80,M31446,phylogenetic,4,40,70,49,68,51,67,0.01333333333,1.333333333
80,M31446,phylogenetic,2,90,50,57,65,57,66,0.006666666667,0.6666666667
80,M31446,phylogenetic,4,70,90,75,94,86,94,0.01333333333,1.333333333
80,M31446,phylogenetic,5,100,80,89,96,86,94,0.01666666667,1.666666667
80,M31446,phylogenetic,4,60,80,75,83,75,84,0.01333333333,1.333333333
80,M31446,phylogenetic,11,100,100,98,100,97,99,0.03666666667,3.666666667
80,M31446,phylogenetic,15,100,100,98,100,99,100,0.05,5
80,M31446,phylogenetic,18,100,100,100,100,100,100,0.06,6
80,M31446,phylogenetic,4,40,80,50,71,54,73,0.01333333333,1.333333333
80,M31446,phylogenetic,3,30,80,39,73,48,68,0.01,1
80,M31446,phylogenetic,16,100,100,100,100,97,99,0.05333333333,5.333333333
80,M31446,phylogenetic,5,30,40,63,74,54,66,0.01666666667,1.666666667
80,M31446,phylogenetic,21,100,100,100,98,99,99,0.07,7
80,M31446,phylogenetic,10,100,100,98,100,98,99,0.03333333333,3.333333333
80,M31446,phylogenetic,10,40,100,63,91,70,87,0.03333333333,3.333333333
80,M31446,phylogenetic,10,100,100,100,100,99,100,0.03333333333,3.333333333
80,M31446,phylogenetic,16,100,100,100,100,100,100,0.05333333333,5.333333333
80,M31446,phylogenetic,9,90,90,91,96,94,98,0.03,3
80,M31446,phylogenetic,18,100,100,97,98,95,99,0.06,6
80,M31446,phylogenetic,13,40,100,61,90,68,87,0.04333333333,4.333333333
80,M31446,phylogenetic,300,100,100,100,100,100,100,1,100
81,M31448                   ,phylogenetic,35,100,100,100,100,100,100,0.1166666667,11.66666667
81,M31448                   ,phylogenetic,5,30,80,58,70,59,70,0.01666666667,1.666666667
81,M31448                   ,phylogenetic,11,100,100,94,98,96,96,0.03666666667,3.666666667
81,M31448                   ,phylogenetic,5,10,60,37,34,31,36,0.01666666667,1.666666667
